display_year,survey_id,region,sex,sample_size,effort,bin,count
2012/13,onboard,All,M,,,51,0
2012/13,onboard,All,M,,,52,0
2012/13,onboard,All,M,,,53,0
2012/13,onboard,All,M,,,54,0
2012/13,onboard,All,M,,,55,0
2012/13,onboard,All,M,,,56,0
2012/13,onboard,All,M,,,57,0
2012/13,onboard,All,M,,,58,0
2012/13,onboard,All,M,,,59,0
2012/13,onboard,All,M,,,60,0
2012/13,onboard,All,M,,,61,0
2012/13,onboard,All,M,,,62,0
2012/13,onboard,All,M,,,63,0
2012/13,onboard,All,M,,,64,0
2012/13,onboard,All,M,,,65,0
2012/13,onboard,All,M,,,66,0
2012/13,onboard,All,M,,,67,0
2012/13,onboard,All,M,,,68,0
2012/13,onboard,All,M,,,69,0
2012/13,onboard,All,M,,,70,0
2012/13,onboard,All,M,,,71,0
2012/13,onboard,All,M,,,72,0
2012/13,onboard,All,M,,,73,0
2012/13,onboard,All,M,,,74,0
2012/13,onboard,All,M,,,75,0
2012/13,onboard,All,M,,,76,0
2012/13,onboard,All,M,,,77,0
2012/13,onboard,All,M,,,78,0
2012/13,onboard,All,M,,,79,0
2012/13,onboard,All,M,,,80,0
2012/13,onboard,All,M,,,81,0
2012/13,onboard,All,M,,,82,0
2012/13,onboard,All,M,,,83,0
2012/13,onboard,All,M,,,84,0
2012/13,onboard,All,M,,,85,0
2012/13,onboard,All,M,,,86,0
2012/13,onboard,All,M,,,87,0
2012/13,onboard,All,M,,,88,0
2012/13,onboard,All,M,,,89,0
2012/13,onboard,All,M,,,90,0
2012/13,onboard,All,M,,,91,0
2012/13,onboard,All,M,,,92,0
2012/13,onboard,All,M,,,93,0
2012/13,onboard,All,M,,,94,0
2012/13,onboard,All,M,,,95,11.49425287
2012/13,onboard,All,M,,,96,0
2012/13,onboard,All,M,,,97,0
2012/13,onboard,All,M,,,98,0
2012/13,onboard,All,M,,,99,0
2012/13,onboard,All,M,,,100,0
2012/13,onboard,All,M,,,101,11.49425287
2012/13,onboard,All,M,,,102,22.98850575
2012/13,onboard,All,M,,,103,0
2012/13,onboard,All,M,,,104,22.98850575
2012/13,onboard,All,M,,,105,28.73563218
2012/13,onboard,All,M,,,106,11.49425287
2012/13,onboard,All,M,,,107,0
2012/13,onboard,All,M,,,108,0
2012/13,onboard,All,M,,,109,5.747126437
2012/13,onboard,All,M,,,110,11.49425287
2012/13,onboard,All,M,,,111,28.73563218
2012/13,onboard,All,M,,,112,0
2012/13,onboard,All,M,,,113,22.98850575
2012/13,onboard,All,M,,,114,40.22988506
2012/13,onboard,All,M,,,115,11.49425287
2012/13,onboard,All,M,,,116,34.48275862
2012/13,onboard,All,M,,,117,5.747126437
2012/13,onboard,All,M,,,118,22.98850575
2012/13,onboard,All,M,,,119,0
2012/13,onboard,All,M,,,120,63.2183908
2012/13,onboard,All,M,,,121,11.49425287
2012/13,onboard,All,M,,,122,11.49425287
2012/13,onboard,All,M,,,123,22.98850575
2012/13,onboard,All,M,,,124,0
2012/13,onboard,All,M,,,125,0
2012/13,onboard,All,M,,,126,34.48275862
2012/13,onboard,All,M,,,127,11.49425287
2012/13,onboard,All,M,,,128,0
2012/13,onboard,All,M,,,129,11.49425287
2012/13,onboard,All,M,,,130,11.49425287
2012/13,onboard,All,M,,,131,0
2012/13,onboard,All,M,,,132,22.98850575
2012/13,onboard,All,M,,,133,11.49425287
2012/13,onboard,All,M,,,134,11.49425287
2012/13,onboard,All,M,,,135,22.98850575
2012/13,onboard,All,M,,,136,11.49425287
2012/13,onboard,All,M,,,137,0
2012/13,onboard,All,M,,,138,5.747126437
2012/13,onboard,All,M,,,139,28.73563218
2012/13,onboard,All,M,,,140,11.49425287
2012/13,onboard,All,M,,,141,5.747126437
2012/13,onboard,All,M,,,142,0
2012/13,onboard,All,M,,,143,0
2012/13,onboard,All,M,,,144,5.747126437
2012/13,onboard,All,M,,,145,0
2012/13,onboard,All,M,,,146,0
2012/13,onboard,All,M,,,147,0
2012/13,onboard,All,M,,,148,5.747126437
2012/13,onboard,All,M,,,149,0
2012/13,onboard,All,M,,,150,0
2012/13,onboard,All,M,,,151,0
2012/13,onboard,All,M,,,152,5.747126437
2012/13,onboard,All,M,,,153,0
2012/13,onboard,All,M,,,154,0
2012/13,onboard,All,M,,,155,0
2012/13,onboard,All,M,,,156,0
2012/13,onboard,All,M,,,157,0
2012/13,onboard,All,M,,,158,0
2012/13,onboard,All,M,,,159,0
2012/13,onboard,All,M,,,160,0
2012/13,onboard,All,M,,,161,0
2012/13,onboard,All,M,,,162,0
2012/13,onboard,All,M,,,163,0
2012/13,onboard,All,M,,,164,0
2012/13,onboard,All,M,,,165,0
2012/13,onboard,All,M,,,166,0
2012/13,onboard,All,M,,,167,0
2012/13,onboard,All,M,,,168,0
2012/13,onboard,All,M,,,169,0
2012/13,onboard,All,M,,,170,0
2012/13,onboard,All,M,,,171,0
2012/13,onboard,All,M,,,172,0
2012/13,onboard,All,M,,,173,0
2012/13,onboard,All,M,,,174,0
2012/13,onboard,All,M,,,175,0
2012/13,onboard,All,M,,,176,0
2012/13,onboard,All,M,,,177,0
2012/13,onboard,All,M,,,178,0
2012/13,onboard,All,M,,,179,0
2012/13,onboard,All,M,,,180,0
2012/13,onboard,All,M,,,181,0
2012/13,onboard,All,M,,,182,0
2012/13,onboard,All,M,,,183,0
2012/13,onboard,All,M,,,184,0
2012/13,onboard,All,M,,,185,0
2012/13,onboard,All,M,,,186,0
2012/13,onboard,All,M,,,187,0
2012/13,onboard,All,M,,,188,0
2012/13,onboard,All,M,,,189,0
2012/13,onboard,All,M,,,190,0
2012/13,onboard,All,M,,,191,0
2012/13,onboard,All,M,,,192,0
2012/13,onboard,All,M,,,193,0
2012/13,onboard,All,M,,,194,0
2012/13,onboard,All,M,,,195,0
2012/13,onboard,All,M,,,196,0
2012/13,onboard,All,M,,,197,0
2012/13,onboard,All,M,,,198,0
2012/13,onboard,All,M,,,199,0
2012/13,onboard,All,M,,,200,0
2012/13,onboard,All,M,,,201,0
2012/13,onboard,All,M,,,202,0
2012/13,onboard,All,M,,,203,0
2012/13,onboard,All,M,,,204,0
2012/13,onboard,All,M,,,205,0
2012/13,onboard,All,M,,,206,0
2012/13,onboard,All,M,,,207,0
2012/13,onboard,All,M,,,208,0
2012/13,onboard,All,M,,,209,0
2012/13,onboard,All,M,,,210,0
2013/14,onboard,All,M,,,40,0
2013/14,onboard,All,M,,,41,0
2013/14,onboard,All,M,,,42,0
2013/14,onboard,All,M,,,43,0
2013/14,onboard,All,M,,,44,0
2013/14,onboard,All,M,,,45,0
2013/14,onboard,All,M,,,46,0
2013/14,onboard,All,M,,,47,0
2013/14,onboard,All,M,,,48,0
2013/14,onboard,All,M,,,49,0
2013/14,onboard,All,M,,,50,0
2013/14,onboard,All,M,,,51,0
2013/14,onboard,All,M,,,52,0
2013/14,onboard,All,M,,,53,0
2013/14,onboard,All,M,,,54,0
2013/14,onboard,All,M,,,55,0
2013/14,onboard,All,M,,,56,0
2013/14,onboard,All,M,,,57,0
2013/14,onboard,All,M,,,58,0
2013/14,onboard,All,M,,,59,0
2013/14,onboard,All,M,,,60,0
2013/14,onboard,All,M,,,61,0
2013/14,onboard,All,M,,,62,0
2013/14,onboard,All,M,,,63,0
2013/14,onboard,All,M,,,64,0
2013/14,onboard,All,M,,,65,0
2013/14,onboard,All,M,,,66,0
2013/14,onboard,All,M,,,67,0
2013/14,onboard,All,M,,,68,0
2013/14,onboard,All,M,,,69,0
2013/14,onboard,All,M,,,70,0
2013/14,onboard,All,M,,,71,0
2013/14,onboard,All,M,,,72,0
2013/14,onboard,All,M,,,73,0
2013/14,onboard,All,M,,,74,0
2013/14,onboard,All,M,,,75,0
2013/14,onboard,All,M,,,76,0
2013/14,onboard,All,M,,,77,0
2013/14,onboard,All,M,,,78,0
2013/14,onboard,All,M,,,79,0
2013/14,onboard,All,M,,,80,0
2013/14,onboard,All,M,,,81,0
2013/14,onboard,All,M,,,82,0
2013/14,onboard,All,M,,,83,0
2013/14,onboard,All,M,,,84,2.433090024
2013/14,onboard,All,M,,,85,0
2013/14,onboard,All,M,,,86,0
2013/14,onboard,All,M,,,87,0
2013/14,onboard,All,M,,,88,0
2013/14,onboard,All,M,,,89,0
2013/14,onboard,All,M,,,90,0
2013/14,onboard,All,M,,,91,0
2013/14,onboard,All,M,,,92,0
2013/14,onboard,All,M,,,93,0
2013/14,onboard,All,M,,,94,0
2013/14,onboard,All,M,,,95,0
2013/14,onboard,All,M,,,96,0
2013/14,onboard,All,M,,,97,4.866180049
2013/14,onboard,All,M,,,98,0
2013/14,onboard,All,M,,,99,0
2013/14,onboard,All,M,,,100,0
2013/14,onboard,All,M,,,101,0
2013/14,onboard,All,M,,,102,4.866180049
2013/14,onboard,All,M,,,103,0
2013/14,onboard,All,M,,,104,7.299270073
2013/14,onboard,All,M,,,105,2.433090024
2013/14,onboard,All,M,,,106,9.732360097
2013/14,onboard,All,M,,,107,14.59854015
2013/14,onboard,All,M,,,108,7.299270073
2013/14,onboard,All,M,,,109,4.866180049
2013/14,onboard,All,M,,,110,2.433090024
2013/14,onboard,All,M,,,111,19.46472019
2013/14,onboard,All,M,,,112,12.16545012
2013/14,onboard,All,M,,,113,19.46472019
2013/14,onboard,All,M,,,114,17.03163017
2013/14,onboard,All,M,,,115,9.732360097
2013/14,onboard,All,M,,,116,9.732360097
2013/14,onboard,All,M,,,117,29.19708029
2013/14,onboard,All,M,,,118,14.59854015
2013/14,onboard,All,M,,,119,4.866180049
2013/14,onboard,All,M,,,120,0
2013/14,onboard,All,M,,,121,12.16545012
2013/14,onboard,All,M,,,122,19.46472019
2013/14,onboard,All,M,,,123,17.03163017
2013/14,onboard,All,M,,,124,9.732360097
2013/14,onboard,All,M,,,125,4.866180049
2013/14,onboard,All,M,,,126,2.433090024
2013/14,onboard,All,M,,,127,7.299270073
2013/14,onboard,All,M,,,128,17.03163017
2013/14,onboard,All,M,,,129,0
2013/14,onboard,All,M,,,130,7.299270073
2013/14,onboard,All,M,,,131,7.299270073
2013/14,onboard,All,M,,,132,12.16545012
2013/14,onboard,All,M,,,133,12.16545012
2013/14,onboard,All,M,,,134,9.732360097
2013/14,onboard,All,M,,,135,7.299270073
2013/14,onboard,All,M,,,136,2.433090024
2013/14,onboard,All,M,,,137,9.732360097
2013/14,onboard,All,M,,,138,14.59854015
2013/14,onboard,All,M,,,139,4.866180049
2013/14,onboard,All,M,,,140,2.433090024
2013/14,onboard,All,M,,,141,0
2013/14,onboard,All,M,,,142,7.299270073
2013/14,onboard,All,M,,,143,4.866180049
2013/14,onboard,All,M,,,144,4.866180049
2013/14,onboard,All,M,,,145,2.433090024
2013/14,onboard,All,M,,,146,2.433090024
2013/14,onboard,All,M,,,147,2.433090024
2013/14,onboard,All,M,,,148,0
2013/14,onboard,All,M,,,149,2.433090024
2013/14,onboard,All,M,,,150,2.433090024
2013/14,onboard,All,M,,,151,2.433090024
2013/14,onboard,All,M,,,152,9.732360097
2013/14,onboard,All,M,,,153,2.433090024
2013/14,onboard,All,M,,,154,0
2013/14,onboard,All,M,,,155,7.299270073
2013/14,onboard,All,M,,,156,2.433090024
2013/14,onboard,All,M,,,157,4.866180049
2013/14,onboard,All,M,,,158,2.433090024
2013/14,onboard,All,M,,,159,0
2013/14,onboard,All,M,,,160,0
2013/14,onboard,All,M,,,161,0
2013/14,onboard,All,M,,,162,2.433090024
2013/14,onboard,All,M,,,163,0
2013/14,onboard,All,M,,,164,2.433090024
2013/14,onboard,All,M,,,165,0
2013/14,onboard,All,M,,,166,0
2013/14,onboard,All,M,,,167,0
2013/14,onboard,All,M,,,168,0
2013/14,onboard,All,M,,,169,0
2013/14,onboard,All,M,,,170,4.866180049
2013/14,onboard,All,M,,,171,0
2013/14,onboard,All,M,,,172,2.433090024
2013/14,onboard,All,M,,,173,0
2013/14,onboard,All,M,,,174,2.433090024
2013/14,onboard,All,M,,,175,0
2013/14,onboard,All,M,,,176,0
2013/14,onboard,All,M,,,177,0
2013/14,onboard,All,M,,,178,0
2013/14,onboard,All,M,,,179,0
2013/14,onboard,All,M,,,180,0
2013/14,onboard,All,M,,,181,0
2013/14,onboard,All,M,,,182,0
2013/14,onboard,All,M,,,183,0
2013/14,onboard,All,M,,,184,2.433090024
2013/14,onboard,All,M,,,185,0
2013/14,onboard,All,M,,,186,0
2013/14,onboard,All,M,,,187,0
2013/14,onboard,All,M,,,188,0
2013/14,onboard,All,M,,,189,0
2013/14,onboard,All,M,,,190,0
2013/14,onboard,All,M,,,191,0
2013/14,onboard,All,M,,,192,0
2013/14,onboard,All,M,,,193,0
2013/14,onboard,All,M,,,194,0
2013/14,onboard,All,M,,,195,0
2013/14,onboard,All,M,,,196,0
2013/14,onboard,All,M,,,197,0
2013/14,onboard,All,M,,,198,0
2013/14,onboard,All,M,,,199,0
2013/14,onboard,All,M,,,200,0
2013/14,onboard,All,M,,,201,0
2013/14,onboard,All,M,,,202,0
2013/14,onboard,All,M,,,203,0
2013/14,onboard,All,M,,,204,0
2013/14,onboard,All,M,,,205,0
2013/14,onboard,All,M,,,206,0
2013/14,onboard,All,M,,,207,0
2013/14,onboard,All,M,,,208,0
2013/14,onboard,All,M,,,209,0
2013/14,onboard,All,M,,,210,0
2014/15,onboard,All,M,,,40,0
2014/15,onboard,All,M,,,41,0
2014/15,onboard,All,M,,,42,0
2014/15,onboard,All,M,,,43,0
2014/15,onboard,All,M,,,44,0
2014/15,onboard,All,M,,,45,0
2014/15,onboard,All,M,,,46,0
2014/15,onboard,All,M,,,47,0
2014/15,onboard,All,M,,,48,0
2014/15,onboard,All,M,,,49,0
2014/15,onboard,All,M,,,50,0
2014/15,onboard,All,M,,,51,0
2014/15,onboard,All,M,,,52,0
2014/15,onboard,All,M,,,53,0
2014/15,onboard,All,M,,,54,0
2014/15,onboard,All,M,,,55,0
2014/15,onboard,All,M,,,56,0
2014/15,onboard,All,M,,,57,0
2014/15,onboard,All,M,,,58,0
2014/15,onboard,All,M,,,59,0
2014/15,onboard,All,M,,,60,0
2014/15,onboard,All,M,,,61,0
2014/15,onboard,All,M,,,62,0
2014/15,onboard,All,M,,,63,0
2014/15,onboard,All,M,,,64,0
2014/15,onboard,All,M,,,65,0
2014/15,onboard,All,M,,,66,0
2014/15,onboard,All,M,,,67,0
2014/15,onboard,All,M,,,68,0
2014/15,onboard,All,M,,,69,0
2014/15,onboard,All,M,,,70,0
2014/15,onboard,All,M,,,71,0
2014/15,onboard,All,M,,,72,0
2014/15,onboard,All,M,,,73,0
2014/15,onboard,All,M,,,74,0
2014/15,onboard,All,M,,,75,0
2014/15,onboard,All,M,,,76,0
2014/15,onboard,All,M,,,77,0
2014/15,onboard,All,M,,,78,0
2014/15,onboard,All,M,,,79,0
2014/15,onboard,All,M,,,80,0
2014/15,onboard,All,M,,,81,0
2014/15,onboard,All,M,,,82,0
2014/15,onboard,All,M,,,83,0
2014/15,onboard,All,M,,,84,0
2014/15,onboard,All,M,,,85,0
2014/15,onboard,All,M,,,86,0
2014/15,onboard,All,M,,,87,0
2014/15,onboard,All,M,,,88,0
2014/15,onboard,All,M,,,89,0
2014/15,onboard,All,M,,,90,0
2014/15,onboard,All,M,,,91,0.869565217
2014/15,onboard,All,M,,,92,0
2014/15,onboard,All,M,,,93,0
2014/15,onboard,All,M,,,94,0.869565217
2014/15,onboard,All,M,,,95,0
2014/15,onboard,All,M,,,96,0
2014/15,onboard,All,M,,,97,0
2014/15,onboard,All,M,,,98,0
2014/15,onboard,All,M,,,99,0.869565217
2014/15,onboard,All,M,,,100,0
2014/15,onboard,All,M,,,101,0.869565217
2014/15,onboard,All,M,,,102,2.608695652
2014/15,onboard,All,M,,,103,0.869565217
2014/15,onboard,All,M,,,104,1.739130435
2014/15,onboard,All,M,,,105,0
2014/15,onboard,All,M,,,106,0
2014/15,onboard,All,M,,,107,4.347826087
2014/15,onboard,All,M,,,108,1.739130435
2014/15,onboard,All,M,,,109,2.608695652
2014/15,onboard,All,M,,,110,1.739130435
2014/15,onboard,All,M,,,111,6.956521739
2014/15,onboard,All,M,,,112,3.47826087
2014/15,onboard,All,M,,,113,5.217391304
2014/15,onboard,All,M,,,114,7.826086957
2014/15,onboard,All,M,,,115,6.956521739
2014/15,onboard,All,M,,,116,2.608695652
2014/15,onboard,All,M,,,117,8.695652174
2014/15,onboard,All,M,,,118,8.695652174
2014/15,onboard,All,M,,,119,5.217391304
2014/15,onboard,All,M,,,120,5.217391304
2014/15,onboard,All,M,,,121,4.347826087
2014/15,onboard,All,M,,,122,13.91304348
2014/15,onboard,All,M,,,123,10.43478261
2014/15,onboard,All,M,,,124,10.43478261
2014/15,onboard,All,M,,,125,8.695652174
2014/15,onboard,All,M,,,126,4.347826087
2014/15,onboard,All,M,,,127,5.217391304
2014/15,onboard,All,M,,,128,14.7826087
2014/15,onboard,All,M,,,129,10.43478261
2014/15,onboard,All,M,,,130,3.47826087
2014/15,onboard,All,M,,,131,6.086956522
2014/15,onboard,All,M,,,132,16.52173913
2014/15,onboard,All,M,,,133,3.47826087
2014/15,onboard,All,M,,,134,5.217391304
2014/15,onboard,All,M,,,135,10.43478261
2014/15,onboard,All,M,,,136,2.608695652
2014/15,onboard,All,M,,,137,10.43478261
2014/15,onboard,All,M,,,138,6.956521739
2014/15,onboard,All,M,,,139,8.695652174
2014/15,onboard,All,M,,,140,9.565217391
2014/15,onboard,All,M,,,141,4.347826087
2014/15,onboard,All,M,,,142,6.086956522
2014/15,onboard,All,M,,,143,11.30434783
2014/15,onboard,All,M,,,144,3.47826087
2014/15,onboard,All,M,,,145,13.91304348
2014/15,onboard,All,M,,,146,6.086956522
2014/15,onboard,All,M,,,147,6.956521739
2014/15,onboard,All,M,,,148,4.347826087
2014/15,onboard,All,M,,,149,5.217391304
2014/15,onboard,All,M,,,150,2.608695652
2014/15,onboard,All,M,,,151,6.086956522
2014/15,onboard,All,M,,,152,3.47826087
2014/15,onboard,All,M,,,153,5.217391304
2014/15,onboard,All,M,,,154,6.086956522
2014/15,onboard,All,M,,,155,5.217391304
2014/15,onboard,All,M,,,156,2.608695652
2014/15,onboard,All,M,,,157,2.608695652
2014/15,onboard,All,M,,,158,3.47826087
2014/15,onboard,All,M,,,159,3.47826087
2014/15,onboard,All,M,,,160,1.739130435
2014/15,onboard,All,M,,,161,6.086956522
2014/15,onboard,All,M,,,162,4.347826087
2014/15,onboard,All,M,,,163,5.217391304
2014/15,onboard,All,M,,,164,5.217391304
2014/15,onboard,All,M,,,165,5.217391304
2014/15,onboard,All,M,,,166,2.608695652
2014/15,onboard,All,M,,,167,2.608695652
2014/15,onboard,All,M,,,168,2.608695652
2014/15,onboard,All,M,,,169,2.608695652
2014/15,onboard,All,M,,,170,4.347826087
2014/15,onboard,All,M,,,171,4.347826087
2014/15,onboard,All,M,,,172,3.47826087
2014/15,onboard,All,M,,,173,2.608695652
2014/15,onboard,All,M,,,174,0.869565217
2014/15,onboard,All,M,,,175,3.47826087
2014/15,onboard,All,M,,,176,2.608695652
2014/15,onboard,All,M,,,177,0
2014/15,onboard,All,M,,,178,2.608695652
2014/15,onboard,All,M,,,179,1.739130435
2014/15,onboard,All,M,,,180,0
2014/15,onboard,All,M,,,181,0
2014/15,onboard,All,M,,,182,0
2014/15,onboard,All,M,,,183,0
2014/15,onboard,All,M,,,184,1.739130435
2014/15,onboard,All,M,,,185,0.869565217
2014/15,onboard,All,M,,,186,0.869565217
2014/15,onboard,All,M,,,187,1.739130435
2014/15,onboard,All,M,,,188,0
2014/15,onboard,All,M,,,189,0.869565217
2014/15,onboard,All,M,,,190,0
2014/15,onboard,All,M,,,191,1.739130435
2014/15,onboard,All,M,,,192,0
2014/15,onboard,All,M,,,193,0
2014/15,onboard,All,M,,,194,0.869565217
2014/15,onboard,All,M,,,195,0
2014/15,onboard,All,M,,,196,0
2014/15,onboard,All,M,,,197,0
2014/15,onboard,All,M,,,198,0
2014/15,onboard,All,M,,,199,0.869565217
2014/15,onboard,All,M,,,200,0
2014/15,onboard,All,M,,,201,0
2014/15,onboard,All,M,,,202,0
2014/15,onboard,All,M,,,203,0.869565217
2014/15,onboard,All,M,,,204,0
2014/15,onboard,All,M,,,205,0
2014/15,onboard,All,M,,,206,0
2014/15,onboard,All,M,,,207,0
2014/15,onboard,All,M,,,208,0
2014/15,onboard,All,M,,,209,0
2014/15,onboard,All,M,,,210,0
2015/16,onboard,All,M,,,40,0
2015/16,onboard,All,M,,,41,0
2015/16,onboard,All,M,,,42,0
2015/16,onboard,All,M,,,43,0
2015/16,onboard,All,M,,,44,0
2015/16,onboard,All,M,,,45,0
2015/16,onboard,All,M,,,46,0
2015/16,onboard,All,M,,,47,0
2015/16,onboard,All,M,,,48,0
2015/16,onboard,All,M,,,49,0
2015/16,onboard,All,M,,,50,0
2015/16,onboard,All,M,,,51,0
2015/16,onboard,All,M,,,52,0
2015/16,onboard,All,M,,,53,0
2015/16,onboard,All,M,,,54,0
2015/16,onboard,All,M,,,55,0
2015/16,onboard,All,M,,,56,0
2015/16,onboard,All,M,,,57,0
2015/16,onboard,All,M,,,58,0
2015/16,onboard,All,M,,,59,0
2015/16,onboard,All,M,,,60,0
2015/16,onboard,All,M,,,61,0
2015/16,onboard,All,M,,,62,0
2015/16,onboard,All,M,,,63,0
2015/16,onboard,All,M,,,64,0
2015/16,onboard,All,M,,,65,0
2015/16,onboard,All,M,,,66,0
2015/16,onboard,All,M,,,67,0
2015/16,onboard,All,M,,,68,0
2015/16,onboard,All,M,,,69,0
2015/16,onboard,All,M,,,70,0
2015/16,onboard,All,M,,,71,0
2015/16,onboard,All,M,,,72,0
2015/16,onboard,All,M,,,73,0
2015/16,onboard,All,M,,,74,1.577287066
2015/16,onboard,All,M,,,75,0
2015/16,onboard,All,M,,,76,0
2015/16,onboard,All,M,,,77,0
2015/16,onboard,All,M,,,78,0
2015/16,onboard,All,M,,,79,0
2015/16,onboard,All,M,,,80,0
2015/16,onboard,All,M,,,81,0
2015/16,onboard,All,M,,,82,0
2015/16,onboard,All,M,,,83,0
2015/16,onboard,All,M,,,84,0
2015/16,onboard,All,M,,,85,0
2015/16,onboard,All,M,,,86,0
2015/16,onboard,All,M,,,87,1.577287066
2015/16,onboard,All,M,,,88,0
2015/16,onboard,All,M,,,89,0
2015/16,onboard,All,M,,,90,0
2015/16,onboard,All,M,,,91,0
2015/16,onboard,All,M,,,92,0
2015/16,onboard,All,M,,,93,0
2015/16,onboard,All,M,,,94,0
2015/16,onboard,All,M,,,95,1.577287066
2015/16,onboard,All,M,,,96,0
2015/16,onboard,All,M,,,97,0
2015/16,onboard,All,M,,,98,0
2015/16,onboard,All,M,,,99,0
2015/16,onboard,All,M,,,100,0
2015/16,onboard,All,M,,,101,0
2015/16,onboard,All,M,,,102,3.154574132
2015/16,onboard,All,M,,,103,1.577287066
2015/16,onboard,All,M,,,104,0
2015/16,onboard,All,M,,,105,0
2015/16,onboard,All,M,,,106,0
2015/16,onboard,All,M,,,107,7.886435331
2015/16,onboard,All,M,,,108,3.154574132
2015/16,onboard,All,M,,,109,1.577287066
2015/16,onboard,All,M,,,110,4.731861199
2015/16,onboard,All,M,,,111,3.154574132
2015/16,onboard,All,M,,,112,4.731861199
2015/16,onboard,All,M,,,113,4.731861199
2015/16,onboard,All,M,,,114,3.154574132
2015/16,onboard,All,M,,,115,6.309148265
2015/16,onboard,All,M,,,116,6.309148265
2015/16,onboard,All,M,,,117,3.154574132
2015/16,onboard,All,M,,,118,0
2015/16,onboard,All,M,,,119,3.154574132
2015/16,onboard,All,M,,,120,1.577287066
2015/16,onboard,All,M,,,121,7.886435331
2015/16,onboard,All,M,,,122,6.309148265
2015/16,onboard,All,M,,,123,6.309148265
2015/16,onboard,All,M,,,124,4.731861199
2015/16,onboard,All,M,,,125,9.463722397
2015/16,onboard,All,M,,,126,9.463722397
2015/16,onboard,All,M,,,127,3.154574132
2015/16,onboard,All,M,,,128,6.309148265
2015/16,onboard,All,M,,,129,6.309148265
2015/16,onboard,All,M,,,130,4.731861199
2015/16,onboard,All,M,,,131,4.731861199
2015/16,onboard,All,M,,,132,3.154574132
2015/16,onboard,All,M,,,133,7.886435331
2015/16,onboard,All,M,,,134,1.577287066
2015/16,onboard,All,M,,,135,3.154574132
2015/16,onboard,All,M,,,136,6.309148265
2015/16,onboard,All,M,,,137,1.577287066
2015/16,onboard,All,M,,,138,6.309148265
2015/16,onboard,All,M,,,139,3.154574132
2015/16,onboard,All,M,,,140,4.731861199
2015/16,onboard,All,M,,,141,4.731861199
2015/16,onboard,All,M,,,142,3.154574132
2015/16,onboard,All,M,,,143,3.154574132
2015/16,onboard,All,M,,,144,6.309148265
2015/16,onboard,All,M,,,145,3.154574132
2015/16,onboard,All,M,,,146,1.577287066
2015/16,onboard,All,M,,,147,1.577287066
2015/16,onboard,All,M,,,148,4.731861199
2015/16,onboard,All,M,,,149,9.463722397
2015/16,onboard,All,M,,,150,1.577287066
2015/16,onboard,All,M,,,151,1.577287066
2015/16,onboard,All,M,,,152,3.154574132
2015/16,onboard,All,M,,,153,1.577287066
2015/16,onboard,All,M,,,154,3.154574132
2015/16,onboard,All,M,,,155,7.886435331
2015/16,onboard,All,M,,,156,6.309148265
2015/16,onboard,All,M,,,157,3.154574132
2015/16,onboard,All,M,,,158,7.886435331
2015/16,onboard,All,M,,,159,3.154574132
2015/16,onboard,All,M,,,160,6.309148265
2015/16,onboard,All,M,,,161,1.577287066
2015/16,onboard,All,M,,,162,3.154574132
2015/16,onboard,All,M,,,163,1.577287066
2015/16,onboard,All,M,,,164,0
2015/16,onboard,All,M,,,165,0
2015/16,onboard,All,M,,,166,3.154574132
2015/16,onboard,All,M,,,167,0
2015/16,onboard,All,M,,,168,1.577287066
2015/16,onboard,All,M,,,169,3.154574132
2015/16,onboard,All,M,,,170,3.154574132
2015/16,onboard,All,M,,,171,1.577287066
2015/16,onboard,All,M,,,172,1.577287066
2015/16,onboard,All,M,,,173,1.577287066
2015/16,onboard,All,M,,,174,0
2015/16,onboard,All,M,,,175,1.577287066
2015/16,onboard,All,M,,,176,3.154574132
2015/16,onboard,All,M,,,177,0
2015/16,onboard,All,M,,,178,1.577287066
2015/16,onboard,All,M,,,179,0
2015/16,onboard,All,M,,,180,1.577287066
2015/16,onboard,All,M,,,181,1.577287066
2015/16,onboard,All,M,,,182,0
2015/16,onboard,All,M,,,183,1.577287066
2015/16,onboard,All,M,,,184,0
2015/16,onboard,All,M,,,185,1.577287066
2015/16,onboard,All,M,,,186,0
2015/16,onboard,All,M,,,187,0
2015/16,onboard,All,M,,,188,1.577287066
2015/16,onboard,All,M,,,189,0
2015/16,onboard,All,M,,,190,1.577287066
2015/16,onboard,All,M,,,191,0
2015/16,onboard,All,M,,,192,0
2015/16,onboard,All,M,,,193,1.577287066
2015/16,onboard,All,M,,,194,0
2015/16,onboard,All,M,,,195,0
2015/16,onboard,All,M,,,196,0
2015/16,onboard,All,M,,,197,0
2015/16,onboard,All,M,,,198,0
2015/16,onboard,All,M,,,199,0
2015/16,onboard,All,M,,,200,0
2015/16,onboard,All,M,,,201,0
2015/16,onboard,All,M,,,202,0
2015/16,onboard,All,M,,,203,0
2015/16,onboard,All,M,,,204,0
2015/16,onboard,All,M,,,205,0
2015/16,onboard,All,M,,,206,0
2015/16,onboard,All,M,,,207,0
2015/16,onboard,All,M,,,208,0
2015/16,onboard,All,M,,,209,0
2015/16,onboard,All,M,,,210,0
2010/11,fixedsite,All,F,,,40,0
2010/11,fixedsite,All,F,,,41,0
2010/11,fixedsite,All,F,,,42,0
2010/11,fixedsite,All,F,,,43,0
2010/11,fixedsite,All,F,,,44,0
2010/11,fixedsite,All,F,,,45,0
